algorithm,hits,hr,time,hiperparams,batch_size,test_size,test_interactions
LinUCB (incremental),225,0.0712927756653992,10.250947713851929,{'alpha': 2},100.0,0.35,3156
LinGreedy (incremental),322,0.1020278833967046,8.524867296218872,{'epsilon': 0.01},100.0,0.35,3156
LinGreedy (incremental),315,0.0998098859315589,8.581217288970947,{'epsilon': 0.05},100.0,0.35,3156
LinGreedy (incremental),305,0.0966413181242078,8.770927906036377,{'epsilon': 0.1},100.0,0.35,3156
LinGreedy (incremental),289,0.0915716096324461,8.461223602294922,{'epsilon': 0.25},100.0,0.35,3156
LinGreedy (incremental),256,0.0811153358681875,8.687480449676514,{'epsilon': 0.5},100.0,0.35,3156
LinUCB (incremental),292,0.0925221799746514,1.5802228450775146,{'alpha': 0.1},1000.0,0.35,3156
LinUCB (incremental),279,0.088403041825095,1.7325243949890137,{'alpha': 0.5},1000.0,0.35,3156
LinUCB (incremental),264,0.0836501901140684,2.086426258087158,{'alpha': 1},1000.0,0.35,3156
LinUCB (incremental),245,0.0776299112801014,1.6071619987487793,{'alpha': 1.5},1000.0,0.35,3156
LinUCB (incremental),216,0.0684410646387832,1.5122218132019043,{'alpha': 2},1000.0,0.35,3156
LinGreedy (incremental),292,0.0925221799746514,2.0834529399871826,{'epsilon': 0.01},1000.0,0.35,3156
LinGreedy (incremental),283,0.0896704689480354,1.8822975158691408,{'epsilon': 0.05},1000.0,0.35,3156
LinGreedy (incremental),284,0.0899873257287705,1.6675548553466797,{'epsilon': 0.1},1000.0,0.35,3156
LinGreedy (incremental),270,0.085551330798479,1.481355905532837,{'epsilon': 0.25},1000.0,0.35,3156
LinGreedy (incremental),223,0.070659062103929,1.546757459640503,{'epsilon': 0.5},1000.0,0.35,3156
ALS,809,0.2197772344471611,1.163853406906128,{},,0.4,3681
LinUCB (non_incremental),306,0.0831295843520782,0.528050422668457,{'alpha': 0.1},,0.4,3681
LinUCB (non_incremental),295,0.0801412659603368,0.6148529052734375,{'alpha': 0.5},,0.4,3681
LinUCB (non_incremental),270,0.0733496332518337,0.5745174884796143,{'alpha': 1},,0.4,3681
LinUCB (non_incremental),231,0.0627546862265688,0.6276326179504395,{'alpha': 1.5},,0.4,3681
LinUCB (non_incremental),211,0.0573213800597663,0.5934004783630371,{'alpha': 2},,0.4,3681
LinGreedy (non_incremental),312,0.0847595762021189,0.544945240020752,{'epsilon': 0.01},,0.4,3681
LinGreedy (non_incremental),308,0.0836729149687584,0.6068716049194336,{'epsilon': 0.05},,0.4,3681
LinGreedy (non_incremental),299,0.0812279271936973,0.5743029117584229,{'epsilon': 0.1},,0.4,3681
LinGreedy (non_incremental),286,0.0776962781852757,0.5290119647979736,{'epsilon': 0.25},,0.4,3681
LinGreedy (non_incremental),216,0.0586797066014669,0.5701277256011963,{'epsilon': 0.5},,0.4,3681
LinUCB (incremental),402,0.1092094539527302,81.85220503807068,{'alpha': 0.1},10.0,0.4,3681
LinUCB (incremental),372,0.1010594947025264,74.22271728515625,{'alpha': 0.5},10.0,0.4,3681
LinUCB (incremental),344,0.093452866069003,81.9994204044342,{'alpha': 1},10.0,0.4,3681
LinUCB (incremental),293,0.0795979353436566,74.44036722183228,{'alpha': 1.5},10.0,0.4,3681
LinUCB (incremental),267,0.0725346373268133,78.05953240394592,{'alpha': 2},10.0,0.4,3681
LinGreedy (incremental),409,0.1111111111111111,74.66496849060059,{'epsilon': 0.01},10.0,0.4,3681
LinGreedy (incremental),390,0.1059494702526487,81.41557693481445,{'epsilon': 0.05},10.0,0.4,3681
LinGreedy (incremental),398,0.1081227927193697,84.71150326728821,{'epsilon': 0.1},10.0,0.4,3681
LinGreedy (incremental),355,0.0964411844607443,82.11677098274231,{'epsilon': 0.25},10.0,0.4,3681
LinGreedy (incremental),306,0.0831295843520782,79.8573534488678,{'epsilon': 0.5},10.0,0.4,3681
LinUCB (incremental),392,0.1064928008693289,10.8443341255188,{'alpha': 0.1},100.0,0.4,3681
LinUCB (incremental),360,0.097799511002445,10.690983533859251,{'alpha': 0.5},100.0,0.4,3681
LinUCB (incremental),337,0.0915512089106221,10.455846786499023,{'alpha': 1},100.0,0.4,3681
LinUCB (incremental),296,0.0804129312686769,10.505884408950806,{'alpha': 1.5},100.0,0.4,3681
LinUCB (incremental),267,0.0725346373268133,10.513617515563965,{'alpha': 2},100.0,0.4,3681
LinGreedy (incremental),391,0.1062211355609888,10.046560764312744,{'epsilon': 0.01},100.0,0.4,3681
LinGreedy (incremental),380,0.1032328171692474,9.965234994888306,{'epsilon': 0.05},100.0,0.4,3681
LinGreedy (incremental),376,0.1021461559358869,9.91751503944397,{'epsilon': 0.1},100.0,0.4,3681
LinGreedy (incremental),358,0.0972561803857647,9.732798099517822,{'epsilon': 0.25},100.0,0.4,3681
LinGreedy (incremental),299,0.0812279271936973,9.797184944152832,{'epsilon': 0.5},100.0,0.4,3681
LinUCB (incremental),294,0.0798696006519967,1.7040796279907229,{'alpha': 0.1},1000.0,0.4,3681
LinUCB (incremental),280,0.0760662863352349,1.7244019508361816,{'alpha': 0.5},1000.0,0.4,3681
LinUCB (incremental),261,0.0709046454767726,1.6858816146850586,{'alpha': 1},1000.0,0.4,3681
LinUCB (incremental),246,0.0668296658516707,1.7304139137268066,{'alpha': 1.5},1000.0,0.4,3681
LinUCB (incremental),214,0.0581363759847867,1.750631332397461,{'alpha': 2},1000.0,0.4,3681
LinGreedy (incremental),301,0.0817712578103776,1.656820297241211,{'epsilon': 0.01},1000.0,0.4,3681
LinGreedy (incremental),298,0.0809562618853572,1.6146914958953855,{'epsilon': 0.05},1000.0,0.4,3681
LinGreedy (incremental),283,0.0768812822602553,1.591202974319458,{'epsilon': 0.1},1000.0,0.4,3681
LinGreedy (incremental),271,0.0736212985601738,1.614945650100708,{'epsilon': 0.25},1000.0,0.4,3681
LinGreedy (incremental),218,0.0592230372181472,1.729884386062622,{'epsilon': 0.5},1000.0,0.4,3681
ALS,893,0.2123662306777645,1.3182556629180908,{},,0.45,4205
LinUCB (non_incremental),358,0.0851367419738406,0.648291826248169,{'alpha': 0.1},,0.45,4205
LinUCB (non_incremental),339,0.0806183115338882,0.6420223712921143,{'alpha': 0.5},,0.45,4205
LinUCB (non_incremental),314,0.0746730083234245,0.6939811706542969,{'alpha': 1},,0.45,4205
LinUCB (non_incremental),274,0.0651605231866825,0.6822218894958496,{'alpha': 1.5},,0.45,4205
LinUCB (non_incremental),253,0.0601664684898929,0.6168529987335205,{'alpha': 2},,0.45,4205
LinGreedy (non_incremental),360,0.0856123662306777,0.5425729751586914,{'epsilon': 0.01},,0.45,4205
LinGreedy (non_incremental),358,0.0851367419738406,0.5643184185028076,{'epsilon': 0.05},,0.45,4205
LinGreedy (non_incremental),354,0.0841854934601664,0.5515375137329102,{'epsilon': 0.1},,0.45,4205
LinGreedy (non_incremental),323,0.0768133174791914,0.5364682674407959,{'epsilon': 0.25},,0.45,4205
LinGreedy (non_incremental),292,0.0694411414982164,0.6176590919494629,{'epsilon': 0.5},,0.45,4205
LinUCB (incremental),452,0.1074910820451843,83.0681221485138,{'alpha': 0.1},10.0,0.45,4205
LinUCB (incremental),428,0.1017835909631391,93.8334014415741,{'alpha': 0.5},10.0,0.45,4205
LinUCB (incremental),383,0.0910820451843044,89.2480731010437,{'alpha': 1},10.0,0.45,4205
LinUCB (incremental),331,0.0787158145065398,88.29152655601501,{'alpha': 1.5},10.0,0.45,4205
LinUCB (incremental),306,0.0727705112960761,84.04620337486267,{'alpha': 2},10.0,0.45,4205
LinGreedy (incremental),460,0.1093935790725326,79.63037657737732,{'epsilon': 0.01},10.0,0.45,4205
LinGreedy (incremental),452,0.1074910820451843,81.4450330734253,{'epsilon': 0.05},10.0,0.45,4205
LinGreedy (incremental),448,0.1065398335315101,89.91243958473206,{'epsilon': 0.1},10.0,0.45,4205
LinGreedy (incremental),403,0.0958382877526753,84.93918919563293,{'epsilon': 0.25},10.0,0.45,4205
LinGreedy (incremental),364,0.0865636147443519,83.06442189216614,{'epsilon': 0.5},10.0,0.45,4205
LinUCB (incremental),406,0.096551724137931,12.416264295578005,{'alpha': 0.1},100.0,0.45,4205
LinUCB (incremental),365,0.0868014268727705,12.338425397872925,{'alpha': 0.5},100.0,0.45,4205
LinUCB (incremental),337,0.0801426872770511,13.27590537071228,{'alpha': 1},100.0,0.45,4205
LinUCB (incremental),308,0.0732461355529132,16.026024103164673,{'alpha': 1.5},100.0,0.45,4205
LinUCB (incremental),283,0.0673008323424494,13.843316316604614,{'alpha': 2},100.0,0.45,4205
LinGreedy (incremental),418,0.0994054696789536,14.387625694274902,{'epsilon': 0.01},100.0,0.45,4205
LinGreedy (incremental),406,0.096551724137931,13.213059186935425,{'epsilon': 0.05},100.0,0.45,4205
LinGreedy (incremental),390,0.0927467300832342,12.973339557647703,{'epsilon': 0.1},100.0,0.45,4205
LinGreedy (incremental),377,0.0896551724137931,12.962639093399048,{'epsilon': 0.25},100.0,0.45,4205
LinGreedy (incremental),334,0.0794292508917954,13.30956768989563,{'epsilon': 0.5},100.0,0.45,4205
LinUCB (incremental),385,0.0915576694411414,2.3700919151306152,{'alpha': 0.1},1000.0,0.45,4205
LinUCB (incremental),364,0.0865636147443519,2.3402225971221924,{'alpha': 0.5},1000.0,0.45,4205
LinUCB (incremental),338,0.0803804994054696,2.2041475772857666,{'alpha': 1},1000.0,0.45,4205
LinUCB (incremental),310,0.0737217598097502,2.2717080116271973,{'alpha': 1.5},1000.0,0.45,4205
LinUCB (incremental),277,0.0658739595719381,2.1925816535949707,{'alpha': 2},1000.0,0.45,4205
LinGreedy (incremental),378,0.0898929845422116,2.2888026237487797,{'epsilon': 0.01},1000.0,0.45,4205
LinGreedy (incremental),371,0.0882282996432818,2.504345417022705,{'epsilon': 0.05},1000.0,0.45,4205
LinGreedy (incremental),371,0.0882282996432818,2.150529623031616,{'epsilon': 0.1},1000.0,0.45,4205
LinGreedy (incremental),351,0.0834720570749108,2.1911849975585938,{'epsilon': 0.25},1000.0,0.45,4205
LinGreedy (incremental),318,0.0756242568370987,2.142600774765014,{'epsilon': 0.5},1000.0,0.45,4205
ALS,955,0.2020736352094794,2.0515904426574707,{},,0.5,4726
LinUCB (non_incremental),380,0.0804062632247143,1.232192039489746,{'alpha': 0.1},,0.5,4726
LinUCB (non_incremental),350,0.0740584003385526,1.066270112991333,{'alpha': 0.5},,0.5,4726
LinUCB (non_incremental),328,0.0694033008887008,0.7417025566101074,{'alpha': 1},,0.5,4726
LinUCB (non_incremental),293,0.0619974608548455,0.7557578086853027,{'alpha': 1.5},,0.5,4726
LinUCB (non_incremental),250,0.0528988573846804,0.6903812885284424,{'alpha': 2},,0.5,4726
LinGreedy (non_incremental),390,0.0825222175201015,0.6945240497589111,{'epsilon': 0.01},,0.5,4726
LinGreedy (non_incremental),393,0.0831570038087177,0.6166551113128662,{'epsilon': 0.05},,0.5,4726
LinGreedy (non_incremental),378,0.0799830723656369,0.601752758026123,{'epsilon': 0.1},,0.5,4726
LinGreedy (non_incremental),359,0.0759627592044011,0.9681625366210938,{'epsilon': 0.25},,0.5,4726
LinGreedy (non_incremental),324,0.0685569191705459,1.0839879512786863,{'epsilon': 0.5},,0.5,4726
LinUCB (incremental),498,0.1053745239102835,106.89599442481996,{'alpha': 0.1},10.0,0.5,4726
LinUCB (incremental),453,0.095852729581041,116.6739137172699,{'alpha': 0.5},10.0,0.5,4726
LinUCB (incremental),395,0.0835801946677951,105.04981970787048,{'alpha': 1},10.0,0.5,4726
LinUCB (incremental),363,0.076809140922556,108.7378249168396,{'alpha': 1.5},10.0,0.5,4726
LinUCB (incremental),318,0.0672873465933135,103.26085114479064,{'alpha': 2},10.0,0.5,4726
LinGreedy (incremental),502,0.1062209056284384,103.10970258712769,{'epsilon': 0.01},10.0,0.5,4726
LinGreedy (incremental),490,0.1036817604739737,95.45337986946106,{'epsilon': 0.05},10.0,0.5,4726
LinGreedy (incremental),470,0.0994498518831993,98.91224837303162,{'epsilon': 0.1},10.0,0.5,4726
LinGreedy (incremental),431,0.0911976301311891,95.7372431755066,{'epsilon': 0.25},10.0,0.5,4726
LinGreedy (incremental),357,0.0755395683453237,92.29678869247437,{'epsilon': 0.5},10.0,0.5,4726
LinUCB (incremental),457,0.0966991112991959,14.389031648635864,{'alpha': 0.1},100.0,0.5,4726
LinUCB (incremental),428,0.090562843842573,14.03513765335083,{'alpha': 0.5},100.0,0.5,4726
LinUCB (incremental),406,0.0859077443927211,13.685441255569458,{'alpha': 1},100.0,0.5,4726
LinUCB (incremental),353,0.0746931866271688,13.87099266052246,{'alpha': 1.5},100.0,0.5,4726
LinUCB (incremental),297,0.0628438425730004,14.39132022857666,{'alpha': 2},100.0,0.5,4726
LinGreedy (incremental),464,0.098180279305967,14.236822605133057,{'epsilon': 0.01},100.0,0.5,4726
LinGreedy (incremental),451,0.0954295387219636,13.71192502975464,{'epsilon': 0.05},100.0,0.5,4726
LinGreedy (incremental),445,0.0941599661447312,13.818477392196655,{'epsilon': 0.1},100.0,0.5,4726
LinGreedy (incremental),400,0.0846381718154887,14.340994358062744,{'epsilon': 0.25},100.0,0.5,4726
LinGreedy (incremental),353,0.0746931866271688,20.45249557495117,{'epsilon': 0.5},100.0,0.5,4726
LinUCB (incremental),420,0.0888700804062632,2.801032066345215,{'alpha': 0.1},1000.0,0.5,4726
LinUCB (incremental),396,0.0837917900973339,2.6059911251068115,{'alpha': 0.5},1000.0,0.5,4726
LinUCB (incremental),361,0.0763859500634786,3.17761492729187,{'alpha': 1},1000.0,0.5,4726
LinUCB (incremental),326,0.0689801100296233,2.6667542457580566,{'alpha': 1.5},1000.0,0.5,4726
LinUCB (incremental),311,0.0658061785865425,2.765911102294922,{'alpha': 2},1000.0,0.5,4726
LinGreedy (incremental),427,0.0903512484130342,2.5316286087036133,{'epsilon': 0.01},1000.0,0.5,4726
LinGreedy (incremental),419,0.0886584849767245,2.6253983974456787,{'epsilon': 0.05},1000.0,0.5,4726
LinGreedy (incremental),408,0.0863309352517985,2.124032020568848,{'epsilon': 0.1},1000.0,0.5,4726
LinGreedy (incremental),388,0.0820990266610241,2.278041124343872,{'epsilon': 0.25},1000.0,0.5,4726
LinGreedy (incremental),350,0.0740584003385526,2.483594417572021,{'epsilon': 0.5},1000.0,0.5,4726
ALS,954,0.1817142857142857,1.6786644458770752,{},,0.55,5250
LinUCB (non_incremental),405,0.0771428571428571,0.887986421585083,{'alpha': 0.1},,0.55,5250
LinUCB (non_incremental),391,0.0744761904761904,0.848825216293335,{'alpha': 0.5},,0.55,5250
LinUCB (non_incremental),347,0.0660952380952381,0.7987082004547119,{'alpha': 1},,0.55,5250
LinUCB (non_incremental),280,0.0533333333333333,0.7841017246246338,{'alpha': 1.5},,0.55,5250
LinUCB (non_incremental),226,0.043047619047619,0.8457410335540771,{'alpha': 2},,0.55,5250
LinGreedy (non_incremental),413,0.0786666666666666,0.7353458404541016,{'epsilon': 0.01},,0.55,5250
LinGreedy (non_incremental),413,0.0786666666666666,0.7428655624389648,{'epsilon': 0.05},,0.55,5250
LinGreedy (non_incremental),403,0.0767619047619047,0.8653740882873535,{'epsilon': 0.1},,0.55,5250
LinGreedy (non_incremental),382,0.0727619047619047,0.7710747718811035,{'epsilon': 0.25},,0.55,5250
LinGreedy (non_incremental),339,0.0645714285714285,0.7895605564117432,{'epsilon': 0.5},,0.55,5250
LinUCB (incremental),549,0.1045714285714285,115.32644248008728,{'alpha': 0.1},10.0,0.55,5250
LinUCB (incremental),516,0.0982857142857142,111.15827441215517,{'alpha': 0.5},10.0,0.55,5250
LinUCB (incremental),457,0.087047619047619,113.400310754776,{'alpha': 1},10.0,0.55,5250
LinUCB (incremental),402,0.0765714285714285,119.14269924163818,{'alpha': 1.5},10.0,0.55,5250
LinUCB (incremental),354,0.0674285714285714,120.58763480186462,{'alpha': 2},10.0,0.55,5250
LinGreedy (incremental),550,0.1047619047619047,114.73677253723145,{'epsilon': 0.01},10.0,0.55,5250
LinGreedy (incremental),538,0.1024761904761904,140.21116256713867,{'epsilon': 0.05},10.0,0.55,5250
LinGreedy (incremental),524,0.0998095238095238,113.0314998626709,{'epsilon': 0.1},10.0,0.55,5250
LinGreedy (incremental),455,0.0866666666666666,132.11194610595703,{'epsilon': 0.25},10.0,0.55,5250
LinGreedy (incremental),388,0.0739047619047619,122.70337247848512,{'epsilon': 0.5},10.0,0.55,5250
LinUCB (incremental),483,0.092,20.393537044525143,{'alpha': 0.1},100.0,0.55,5250
LinUCB (incremental),455,0.0866666666666666,19.612093210220337,{'alpha': 0.5},100.0,0.55,5250
LinUCB (incremental),425,0.0809523809523809,18.11974668502808,{'alpha': 1},100.0,0.55,5250
LinUCB (incremental),366,0.0697142857142857,18.713722229003903,{'alpha': 1.5},100.0,0.55,5250
LinUCB (incremental),329,0.0626666666666666,20.323848724365234,{'alpha': 2},100.0,0.55,5250
LinGreedy (incremental),483,0.092,17.837981462478638,{'epsilon': 0.01},100.0,0.55,5250
LinGreedy (incremental),475,0.0904761904761904,18.434614658355716,{'epsilon': 0.05},100.0,0.55,5250
LinGreedy (incremental),470,0.0895238095238095,19.090733528137207,{'epsilon': 0.1},100.0,0.55,5250
LinGreedy (incremental),449,0.0855238095238095,20.471343994140625,{'epsilon': 0.25},100.0,0.55,5250
LinGreedy (incremental),376,0.0716190476190476,18.191211938858032,{'epsilon': 0.5},100.0,0.55,5250
LinUCB (incremental),441,0.084,2.940993547439575,{'alpha': 0.1},1000.0,0.55,5250
LinUCB (incremental),405,0.0771428571428571,3.5697014331817627,{'alpha': 0.5},1000.0,0.55,5250
LinUCB (incremental),362,0.0689523809523809,3.347521543502808,{'alpha': 1},1000.0,0.55,5250
LinUCB (incremental),324,0.0617142857142857,3.00109601020813,{'alpha': 1.5},1000.0,0.55,5250
LinUCB (incremental),279,0.0531428571428571,2.8682291507720947,{'alpha': 2},1000.0,0.55,5250
LinGreedy (incremental),440,0.0838095238095238,3.47086501121521,{'epsilon': 0.01},1000.0,0.55,5250
LinGreedy (incremental),430,0.0819047619047619,3.0476670265197754,{'epsilon': 0.05},1000.0,0.55,5250
LinGreedy (incremental),423,0.0805714285714285,3.065481662750244,{'epsilon': 0.1},1000.0,0.55,5250
LinGreedy (incremental),380,0.0723809523809523,3.2581398487091064,{'epsilon': 0.25},1000.0,0.55,5250
LinGreedy (incremental),362,0.0689523809523809,2.9464111328125,{'epsilon': 0.5},1000.0,0.55,5250
ALS,973,0.1680773881499395,2.144464492797852,{},,0.6,5789
LinUCB (non_incremental),480,0.0829158749352219,1.0780413150787354,{'alpha': 0.1},,0.6,5789
LinUCB (non_incremental),449,0.0775608913456555,1.1956541538238523,{'alpha': 0.5},,0.6,5789
LinUCB (non_incremental),390,0.0673691483848678,0.8870608806610107,{'alpha': 1},,0.6,5789
LinUCB (non_incremental),337,0.0582138538607704,0.9658689498901368,{'alpha': 1.5},,0.6,5789
LinUCB (non_incremental),289,0.0499222663672482,0.9428510665893556,{'alpha': 2},,0.6,5789
LinGreedy (non_incremental),492,0.0849887718086025,0.9134807586669922,{'epsilon': 0.01},,0.6,5789
LinGreedy (non_incremental),487,0.0841250647780273,0.8402619361877441,{'epsilon': 0.05},,0.6,5789
LinGreedy (non_incremental),465,0.0803247538434962,0.837792158126831,{'epsilon': 0.1},,0.6,5789
LinGreedy (non_incremental),420,0.0725513905683192,0.7865333557128906,{'epsilon': 0.25},,0.6,5789
LinGreedy (non_incremental),395,0.068232855415443,1.0299971103668213,{'epsilon': 0.5},,0.6,5789
LinUCB (incremental),575,0.0993263085161513,140.21768283843994,{'alpha': 0.1},10.0,0.6,5789
LinUCB (incremental),522,0.0901710139920538,155.31715083122253,{'alpha': 0.5},10.0,0.6,5789
LinUCB (incremental),465,0.0803247538434962,130.3551001548767,{'alpha': 1},10.0,0.6,5789
LinUCB (incremental),440,0.0760062186906201,139.36255860328674,{'alpha': 1.5},10.0,0.6,5789
LinUCB (incremental),384,0.0663326999481775,126.79033041000366,{'alpha': 2},10.0,0.6,5789
LinGreedy (incremental),575,0.0993263085161513,187.18244171142575,{'epsilon': 0.01},10.0,0.6,5789
LinGreedy (incremental),573,0.0989808257039212,146.15321612358093,{'epsilon': 0.05},10.0,0.6,5789
LinGreedy (incremental),549,0.0948350319571601,168.82120561599731,{'epsilon': 0.1},10.0,0.6,5789
LinGreedy (incremental),503,0.086888927275868,176.72108602523804,{'epsilon': 0.25},10.0,0.6,5789
LinGreedy (incremental),439,0.0758334772845051,145.10500288009644,{'epsilon': 0.5},10.0,0.6,5789
LinUCB (incremental),487,0.0841250647780273,23.471662998199463,{'alpha': 0.1},100.0,0.6,5789
LinUCB (incremental),457,0.0789428225945759,26.14224219322205,{'alpha': 0.5},100.0,0.6,5789
LinUCB (incremental),435,0.0751425116600449,23.51538634300232,{'alpha': 1},100.0,0.6,5789
LinUCB (incremental),385,0.0665054413542926,28.291452884674072,{'alpha': 1.5},100.0,0.6,5789
LinUCB (incremental),351,0.060632233546381,26.102943897247314,{'alpha': 2},100.0,0.6,5789
LinGreedy (incremental),480,0.0829158749352219,24.64882183074951,{'epsilon': 0.01},100.0,0.6,5789
LinGreedy (incremental),475,0.0820521679046467,18.736082077026367,{'epsilon': 0.05},100.0,0.6,5789
LinGreedy (incremental),468,0.0808429780618414,30.82846236228943,{'epsilon': 0.1},100.0,0.6,5789
LinGreedy (incremental),447,0.0772154085334254,27.59768056869507,{'epsilon': 0.25},100.0,0.6,5789
LinGreedy (incremental),398,0.0687510796337882,27.783422470092773,{'epsilon': 0.5},100.0,0.6,5789
LinUCB (incremental),519,0.0896527897737087,4.560868263244629,{'alpha': 0.1},1000.0,0.6,5789
LinUCB (incremental),491,0.0848160304024874,6.564140796661377,{'alpha': 0.5},1000.0,0.6,5789
LinUCB (incremental),435,0.0751425116600449,7.877443790435791,{'alpha': 1},1000.0,0.6,5789
LinUCB (incremental),380,0.0656417343237174,5.340798854827881,{'alpha': 1.5},1000.0,0.6,5789
LinUCB (incremental),338,0.0583865952668854,4.640612840652466,{'alpha': 2},1000.0,0.6,5789
LinGreedy (incremental),520,0.0898255311798238,4.502329349517822,{'epsilon': 0.01},1000.0,0.6,5789
LinGreedy (incremental),507,0.0875798929003282,4.670972585678101,{'epsilon': 0.05},1000.0,0.6,5789
LinGreedy (incremental),489,0.0844705475902573,4.349899530410767,{'epsilon': 0.1},1000.0,0.6,5789
LinGreedy (incremental),459,0.079288305406806,4.1703782081604,{'epsilon': 0.25},1000.0,0.6,5789
LinGreedy (incremental),382,0.0659872171359474,4.347232103347778,{'epsilon': 0.5},1000.0,0.6,5789
ALS,998,0.1579113924050633,3.119504690170288,{},,0.65,6320
LinUCB (non_incremental),447,0.0707278481012658,1.4985613822937012,{'alpha': 0.1},,0.65,6320
LinUCB (non_incremental),399,0.063132911392405,1.588268756866455,{'alpha': 0.5},,0.65,6320
LinUCB (non_incremental),349,0.0552215189873417,1.9852893352508545,{'alpha': 1},,0.65,6320
LinUCB (non_incremental),298,0.0471518987341772,1.6682853698730469,{'alpha': 1.5},,0.65,6320
LinUCB (non_incremental),258,0.0408227848101265,1.799513578414917,{'alpha': 2},,0.65,6320
LinGreedy (non_incremental),453,0.0716772151898734,1.8686482906341555,{'epsilon': 0.01},,0.65,6320
LinGreedy (non_incremental),442,0.0699367088607594,1.4712340831756592,{'epsilon': 0.05},,0.65,6320
LinGreedy (non_incremental),441,0.0697784810126582,1.4864919185638428,{'epsilon': 0.1},,0.65,6320
LinGreedy (non_incremental),417,0.0659810126582278,1.282275676727295,{'epsilon': 0.25},,0.65,6320
LinGreedy (non_incremental),384,0.060759493670886,1.3805983066558838,{'epsilon': 0.5},,0.65,6320
LinUCB (incremental),615,0.0973101265822784,158.73236989974976,{'alpha': 0.1},10.0,0.65,6320
LinUCB (incremental),583,0.0922468354430379,139.7307848930359,{'alpha': 0.5},10.0,0.65,6320
LinUCB (incremental),522,0.0825949367088607,142.5109930038452,{'alpha': 1},10.0,0.65,6320
LinUCB (incremental),463,0.073259493670886,163.93329071998596,{'alpha': 1.5},10.0,0.65,6320
LinUCB (incremental),415,0.0656645569620253,151.79022693634033,{'alpha': 2},10.0,0.65,6320
LinGreedy (incremental),625,0.0988924050632911,121.7465431690216,{'epsilon': 0.01},10.0,0.65,6320
LinGreedy (incremental),605,0.0957278481012658,164.25571465492249,{'epsilon': 0.05},10.0,0.65,6320
LinGreedy (incremental),593,0.0938291139240506,292.8283669948578,{'epsilon': 0.1},10.0,0.65,6320
LinGreedy (incremental),550,0.0870253164556962,290.52014541625977,{'epsilon': 0.25},10.0,0.65,6320
LinGreedy (incremental),477,0.0754746835443038,284.6358597278595,{'epsilon': 0.5},10.0,0.65,6320
LinUCB (incremental),557,0.088132911392405,44.92194938659668,{'alpha': 0.1},100.0,0.65,6320
LinUCB (incremental),518,0.0819620253164557,42.68750810623169,{'alpha': 0.5},100.0,0.65,6320
LinUCB (incremental),461,0.0729430379746835,42.56666231155396,{'alpha': 1},100.0,0.65,6320
LinUCB (incremental),428,0.0677215189873417,41.95633721351624,{'alpha': 1.5},100.0,0.65,6320
LinUCB (incremental),389,0.0615506329113924,42.164379835128784,{'alpha': 2},100.0,0.65,6320
LinGreedy (incremental),554,0.0876582278481012,39.6702094078064,{'epsilon': 0.01},100.0,0.65,6320
LinGreedy (incremental),552,0.0873417721518987,40.35477614402771,{'epsilon': 0.05},100.0,0.65,6320
LinGreedy (incremental),535,0.0846518987341772,40.03718614578247,{'epsilon': 0.1},100.0,0.65,6320
LinGreedy (incremental),478,0.075632911392405,39.513702392578125,{'epsilon': 0.25},100.0,0.65,6320
LinGreedy (incremental),450,0.0712025316455696,40.54222369194031,{'epsilon': 0.5},100.0,0.65,6320
LinUCB (incremental),563,0.0890822784810126,7.710491895675659,{'alpha': 0.1},1000.0,0.65,6320
LinUCB (incremental),516,0.0816455696202531,7.745355129241943,{'alpha': 0.5},1000.0,0.65,6320
LinUCB (incremental),456,0.0721518987341772,7.805394172668457,{'alpha': 1},1000.0,0.65,6320
LinUCB (incremental),410,0.0648734177215189,7.520135164260864,{'alpha': 1.5},1000.0,0.65,6320
LinUCB (incremental),375,0.0593354430379746,7.366598606109619,{'alpha': 2},1000.0,0.65,6320
LinGreedy (incremental),564,0.0892405063291139,7.174924373626709,{'epsilon': 0.01},1000.0,0.65,6320
LinGreedy (incremental),559,0.0884493670886076,7.330912590026855,{'epsilon': 0.05},1000.0,0.65,6320
LinGreedy (incremental),546,0.0863924050632911,7.289057970046997,{'epsilon': 0.1},1000.0,0.65,6320
LinGreedy (incremental),483,0.0764240506329114,7.053354263305664,{'epsilon': 0.25},1000.0,0.65,6320
LinGreedy (incremental),434,0.0686708860759493,7.646075248718262,{'epsilon': 0.5},1000.0,0.65,6320
ALS,969,0.1412124744972311,5.388496160507202,{},,0.7,6862
LinUCB (non_incremental),481,0.0700961818711745,2.373297691345215,{'alpha': 0.1},,0.7,6862
LinUCB (non_incremental),409,0.0596036141066744,2.485949993133545,{'alpha': 0.5},,0.7,6862
LinUCB (non_incremental),353,0.0514427280676187,2.424757242202759,{'alpha': 1},,0.7,6862
LinUCB (non_incremental),298,0.0434275721364033,2.438958168029785,{'alpha': 1.5},,0.7,6862
LinUCB (non_incremental),256,0.0373069076071116,2.367562055587769,{'alpha': 2},,0.7,6862
LinGreedy (non_incremental),492,0.0716992130574176,2.1391921043396,{'epsilon': 0.01},,0.7,6862
LinGreedy (non_incremental),487,0.0709705625182162,2.105072498321533,{'epsilon': 0.05},,0.7,6862
LinGreedy (non_incremental),471,0.0686388807927717,2.216989278793335,{'epsilon': 0.1},,0.7,6862
LinGreedy (non_incremental),451,0.0657242786359662,2.216369152069092,{'epsilon': 0.25},,0.7,6862
